Date,Risk-On_Probability,Late-Cycle_Probability,Transitional_Probability,Risk-Off_Probability,Post-Shock_Probability,Dominant_Regime,Confidence,Entropy,Uncertainty,Conformal_90_Set,CalibratedProxy_Risk-On_Probability,CalibratedProxy_Late-Cycle_Probability,CalibratedProxy_Transitional_Probability,CalibratedProxy_Risk-Off_Probability,CalibratedProxy_Post-Shock_Probability,CalibratedProxy_Dominant_Regime,CalibratedProxy_Confidence,CalibratedProxy_Entropy,CalibratedProxy_90_Set
2020-08-19,2.1805684714360148e-128,2.7585469826306226e-72,7.829918456686742e-150,1.0,6.052449404022213e-133,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-20,5.3475475922210666e-127,1.2970019493147749e-71,1.0880353223398957e-147,1.0,2.946663839232742e-132,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-21,1.7323907998486786e-119,5.57328186333529e-69,3.9297141239676817e-143,1.0,5.2468732046903627e-129,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-24,0.0,0.0,0.0,1.0,0.0,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-25,3.952632389979802e-162,8.955415154830312e-80,3.452848543268824e-152,1.0,1.6904881338574734e-131,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-26,1.918032475606901e-143,1.3391920749809375e-77,1.689080007825501e-156,1.0,2.895642939184268e-140,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-27,7.402446294976708e-186,1.4547876608018202e-82,2.4900091806046363e-172,1.0,8.324246802948478e-146,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-28,2.7820599500748656e-191,1.3417044468054727e-81,3.943291841909965e-166,1.0,1.1023560867052459e-139,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-08-31,7.184614850719775e-158,5.081832230001241e-76,1.36380075620112e-147,1.0,4.1735413857116425e-130,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-01,1.3503585725097278e-145,1.4952902081643924e-75,2.0592892334101766e-153,1.0,9.765161950744346e-143,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-02,1.6222053844186657e-140,7.247825186372932e-74,3.5557851052456614e-153,1.0,2.2248791679049872e-144,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-03,8.014082476347146e-152,2.66272268125209e-75,2.8796992671994542e-151,1.0,1.8853336234679876e-139,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-04,1.4337835746861999e-139,6.17433962765948e-75,4.3208651828793094e-150,1.0,2.6899053120431537e-137,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-07,5.215632465320533e-132,5.130616481197241e-69,2.5000292827977813e-143,1.0,1.1390266926460074e-137,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-08,4.518226542829421e-127,4.8741947344016113e-70,5.185656042650408e-150,1.0,2.960081815905834e-148,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-09,8.850300218684697e-123,3.868406823364098e-68,1.484989130417553e-144,1.0,1.4354191441891481e-142,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-10,1.6483269048917244e-116,2.3545955549851023e-67,2.668301199608551e-142,1.0,5.2027029915132433e-141,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-11,6.920426918773632e-112,3.29297935000903e-68,1.342500732273745e-147,1.0,9.597990652437961e-150,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-14,1.4883559565424396e-105,1.5291576051475826e-71,6.968817253025557e-157,1.0,6.32054179333647e-163,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-15,3.772752651151721e-103,5.861250007995397e-71,4.013097886996975e-158,1.0,2.3516331215844363e-166,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-16,8.656207448935118e-97,2.5454276866339904e-68,1.4899575464990166e-150,1.0,1.4998354941687243e-157,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-17,1.2794640126090193e-188,3.1692286833388187e-81,6.704591267923207e-189,1.0,1.554538370179965e-168,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-18,3.6195920324018896e-142,2.4503357488955445e-74,8.674727866635247e-158,1.0,1.949320634035329e-155,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-21,8.75417735323895e-222,4.307368998208039e-88,3.614575737444043e-191,1.0,7.125088425968386e-164,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-22,1.262620601004551e-134,7.147384620328374e-73,4.776150327298134e-146,1.0,1.5382932525611474e-142,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-23,2.5782674058260857e-129,1.1602635972222842e-70,2.0715119319931385e-145,1.0,3.4654707375512344e-143,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-24,5.017837934698303e-118,1.2222464043028669e-70,1.9267017519483533e-148,1.0,3.870360319090132e-148,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-25,9.60247878237003e-124,1.2874785525334164e-68,1.5865335963252547e-141,1.0,2.3324644647180783e-137,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-28,2.935351721307749e-118,4.05600689810015e-68,2.391142733360352e-138,1.0,1.3438984793749208e-134,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-29,7.801832310058321e-113,1.7966026603262457e-65,1.5001652471131482e-135,1.0,7.003323669427961e-134,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-09-30,1.0196003181712592e-116,7.073610392203958e-65,4.928985674542897e-134,1.0,1.0565660306077438e-131,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-01,1.9601175742388948e-41,5.763859067827546e-12,2.1355702078662467e-36,0.9999999999942362,1.15526824358923e-52,Risk-Off,0.9999999999942362,1.5300701151106983e-10,9.506860148439235e-11,{Risk-Off},2.1544320693197795e-07,5.701003855032105e-07,2.1544320693197795e-07,0.9999987835699937,2.1544320693197795e-07,Risk-Off,0.9999987835699937,1.933454309865353e-05,{Risk-Off}
2020-10-02,3.482144119668497e-53,4.022899467594639e-11,1.6666762317407657e-33,0.999999999959771,1.0486368223747745e-45,Risk-Off,0.999999999959771,1.0011799316170324e-09,6.220680672936654e-10,{Risk-Off},2.1544296828728819e-07,1.6778107758488544e-06,2.1544296828728819e-07,0.9999976758603192,2.1544296828728819e-07,Risk-Off,0.9999976758603192,3.4557211293657295e-05,{Risk-Off}
2020-10-05,1.267998923364788e-87,1.3148387753475845e-17,1.4191882403964661e-43,1.0,7.500449563594029e-49,Risk-Off,1.0,-9.997255973750632e-13,-6.211644386226037e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-06,6.106089893508192e-64,1.346938934511252e-12,3.186804196413698e-33,0.9999999999986532,3.471541584543625e-43,Risk-Off,0.9999999999986532,3.641515320562946e-11,2.2626006833998017e-11,{Risk-Off},2.1544327498789298e-07,2.542101520759933e-07,2.1544327498789298e-07,0.9999990994600229,2.1544327498789298e-07,Risk-Off,0.9999990994600229,1.4682272356011832e-05,{Risk-Off}
2020-10-07,1.2080641392852748e-65,4.748531902691032e-12,4.934752309144429e-30,0.9999999999952516,8.3051988427345e-38,Risk-Off,0.9999999999952516,1.2665042353450919e-10,7.869233261876137e-11,{Risk-Off},2.1544321946718299e-07,5.119165160536058e-07,2.1544321946718299e-07,0.9999988417538255,2.1544321946718299e-07,Risk-Off,0.9999988417538255,1.849493228061268e-05,{Risk-Off}
2020-10-08,5.224833750657169e-60,3.256164100896097e-13,1.7114349066345072e-31,0.9999999999996744,5.0223266423237945e-39,Risk-Off,0.9999999999996744,8.230980476459137e-12,5.114195715702181e-12,{Risk-Off},2.1544328333983407e-07,2.1544328333983407e-07,2.1544328333983407e-07,0.9999991382268666,2.1544328333983407e-07,Risk-Off,0.9999991382268666,1.4090474974207073e-05,{Risk-Off}
2020-10-09,5.324696587093342e-52,3.513549818666149e-10,1.5018967699010035e-30,0.999999999648645,1.8454430248644526e-41,Risk-Off,0.999999999648645,7.998081712128795e-09,4.969487577207973e-09,{Risk-Off},2.154421248530828e-07,5.59286094243007e-06,2.154421248530828e-07,0.9999937608126831,2.154421248530828e-07,Risk-Off,0.9999937608126831,8.380081327441966e-05,{Risk-Off}
2020-10-12,1.8884415055640355e-76,1.410763730344776e-15,7.702863321309439e-36,0.9999999999999986,3.479929569372088e-42,Risk-Off,0.9999999999999986,-9.595557347763557e-13,-5.962054996735674e-13,{Risk-Off},2.1544328333979523e-07,2.1544328333979523e-07,2.1544328333979523e-07,0.9999991382268665,2.1544328333979523e-07,Risk-Off,0.9999991382268665,1.4090474974315865e-05,{Risk-Off}
2020-10-13,7.190198225946152e-62,2.0466970348249952e-15,4.811142867117903e-37,0.999999999999998,2.749437346522042e-46,Risk-Off,0.999999999999998,-9.415423548381756e-13,-5.850131574284806e-13,{Risk-Off},2.1544328333979531e-07,2.1544328333979531e-07,2.1544328333979531e-07,0.9999991382268666,2.1544328333979531e-07,Risk-Off,0.9999991382268666,1.4090474974204847e-05,{Risk-Off}
2020-10-14,1.1604907442447798e-51,2.598683373427954e-14,2.8375025259616388e-39,0.999999999999974,1.2242785429687745e-50,Risk-Off,0.999999999999974,-2.567336201434581e-13,-1.5951756707108778e-13,{Risk-Off},2.154432833397982e-07,2.154432833397982e-07,2.154432833397982e-07,0.9999991382268666,2.154432833397982e-07,Risk-Off,0.9999991382268666,1.4090474974205013e-05,{Risk-Off}
2020-10-15,3.975682409686677e-45,4.521336586834574e-13,1.2207476077615446e-37,0.9999999999995478,2.8982369950231818e-49,Risk-Off,0.9999999999995478,1.1776469419178869e-11,7.317131855908773e-12,{Risk-Off},2.1544328333984918e-07,2.1544328333984918e-07,2.1544328333984918e-07,0.9999991382268665,2.1544328333984918e-07,Risk-Off,0.9999991382268665,1.4090474974318962e-05,{Risk-Off}
2020-10-16,6.716775996606657e-42,3.1280664177518905e-10,6.0463097778596025e-31,0.9999999996871932,1.9099877911797704e-42,Risk-Off,0.9999999996871932,7.156717986152026e-09,4.446718901587367e-09,{Risk-Off},2.1544220018376768e-07,5.243185235103933e-06,2.1544220018376768e-07,0.9999941104881642,2.1544220018376768e-07,Risk-Off,0.9999941104881642,7.956066761522923e-05,{Risk-Off}
2020-10-19,1.1800816735725386e-33,2.990631811040925e-18,4.0514252235042215e-43,1.0,3.8057165360601323e-57,Risk-Off,1.0,-1.0000062663800639e-12,-6.21338828080459e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-20,2.490884828291263e-27,4.526621119143908e-15,5.782838553026271e-37,0.9999999999999954,8.075977040904947e-50,Risk-Off,0.9999999999999954,-8.703712442137975e-13,-5.407920600661477e-13,{Risk-Off},2.154432833397956e-07,2.154432833397956e-07,2.154432833397956e-07,0.9999991382268665,2.154432833397956e-07,Risk-Off,0.9999991382268665,1.4090474974315886e-05,{Risk-Off}
2020-10-21,1.0210297241340536e-25,9.831874705037263e-11,7.344085538811909e-32,0.9999999999016812,8.239136214511734e-45,Risk-Off,0.9999999999016812,2.361863724158575e-09,1.4675084424887895e-09,{Risk-Off},2.154427359059857e-07,2.7564622037048458e-06,2.154427359059857e-07,0.9999965972095886,2.154427359059857e-07,Risk-Off,0.9999965972095886,4.8611309672215984e-05,{Risk-Off}
2020-10-22,7.088558621702215e-27,3.6326963840994944e-19,3.783225748682487e-47,1.0,1.018497532538421e-61,Risk-Off,1.0,-1.0000788630707274e-12,-6.213839349405014e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-23,7.558205142961082e-23,6.326497168283728e-15,3.9070471449385126e-41,0.9999999999999936,7.2340491574824e-56,Risk-Off,0.9999999999999936,-8.18881926594131e-13,-5.087999482724132e-13,{Risk-Off},2.1544328333979584e-07,2.1544328333979584e-07,2.1544328333979584e-07,0.9999991382268666,2.1544328333979584e-07,Risk-Off,0.9999991382268666,1.4090474974204877e-05,{Risk-Off}
2020-10-26,1.2673810209516777e-21,3.3792980925292306e-11,4.05954163498414e-35,0.999999999966207,9.116960665037028e-50,Risk-Off,0.999999999966207,8.465822241019768e-10,5.260111108117324e-10,{Risk-Off},2.1544300165416512e-07,1.5229317768099722e-06,2.1544300165416512e-07,0.9999978307392182,2.1544300165416512e-07,Risk-Off,0.9999978307392182,3.2490249875926864e-05,{Risk-Off}
2020-10-27,0.0,9.100030787784002e-72,2.5863672116384085e-231,1.0,1.0878271270785348e-148,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-28,1.7414606070347435e-49,6.990972250105609e-17,3.408458461326058e-41,1.0,9.13809058004181e-44,Risk-Off,1.0,-9.97935183845479e-13,-6.200519921493649e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-29,5.398122675844615e-75,6.257612473477602e-24,7.533266285495245e-51,1.0,7.525362555259598e-47,Risk-Off,1.0,-1.0000889004089368e-12,-6.213901714893809e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-10-30,2.0769103950663167e-60,1.9279895445275518e-21,1.4107455974145037e-45,1.0,5.1514306982858144e-46,Risk-Off,1.0,-1.0000888473095213e-12,-6.21390138496859e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-02,3.339980187724678e-50,7.470958868995724e-19,1.3303968658067284e-41,1.0,4.32544322121547e-44,Risk-Off,1.0,-1.0000682575601725e-12,-6.21377345366295e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-03,2.1821885164663908e-42,1.388885720500153e-15,1.493463358662763e-36,0.9999999999999986,4.3313043041866893e-41,Risk-Off,0.9999999999999986,-9.601601853418154e-13,-5.965810659261017e-13,{Risk-Off},2.1544328333979523e-07,2.1544328333979523e-07,2.1544328333979523e-07,0.9999991382268665,2.1544328333979523e-07,Risk-Off,0.9999991382268665,1.4090474974315865e-05,{Risk-Off}
2020-11-04,3.8324380697531415e-45,1.3256715018741648e-14,5.996577167319881e-35,0.9999999999999868,2.1159462402451408e-39,Risk-Off,0.9999999999999868,-6.206442374915357e-13,-3.856279466866036e-13,{Risk-Off},2.1544328333979666e-07,2.1544328333979666e-07,2.1544328333979666e-07,0.9999991382268666,2.1544328333979666e-07,Risk-Off,0.9999991382268666,1.4090474974204924e-05,{Risk-Off}
2020-11-05,1.6100643698795458e-39,8.338131546144539e-13,4.23681283364247e-32,0.9999999999991662,1.1903280216774711e-38,Risk-Off,0.9999999999991662,2.2367175268693218e-11,1.3897507381856872e-11,{Risk-Off},2.1544328333989487e-07,2.1544328333989487e-07,2.1544328333989487e-07,0.9999991382268666,2.1544328333989487e-07,Risk-Off,0.9999991382268666,1.4090474974210559e-05,{Risk-Off}
2020-11-06,1.6354650851900268e-79,4.171598749714748e-21,7.198684506673304e-48,1.0,2.5623157606080974e-44,Risk-Off,1.0,-1.000088785316308e-12,-6.213900999783099e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-09,2.255216645621018e-65,1.7594168126530034e-17,4.976726458923277e-33,1.0,1.937143396585033e-32,Risk-Off,1.0,-9.996027560603718e-13,-6.210881130223787e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-10,1.773425157599997e-112,4.909171425358151e-26,1.4850606845397643e-47,1.0,1.983356499649831e-34,Risk-Off,1.0,-1.0000889005804845e-12,-6.213901715959696e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-11,3.314242967859046e-102,9.81248948834714e-26,1.2079088973317135e-32,1.0,3.1936287832670466e-23,Risk-Off,1.0,-1.0000888996966971e-12,-6.213901710468417e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-12,3.2474551099691756e-82,1.5006282946095756e-26,1.5896330622337293e-42,1.0,4.7913419465805297e-36,Risk-Off,1.0,-1.0000889005814264e-12,-6.213901715965547e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-13,3.127302154270556e-69,1.1394702360359986e-18,5.003171449937012e-34,1.0,9.704353099584354e-33,Risk-Off,1.0,-1.0000574158569865e-12,-6.213706090373554e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-16,6.678506781782656e-62,4.108101463280282e-19,3.236391754853218e-36,1.0,3.7154740141303436e-35,Risk-Off,1.0,-1.0000775494781818e-12,-6.213831187595632e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-17,1.3890976096586276e-59,9.158141842327434e-18,2.5154805952630207e-33,1.0,1.0679837466203331e-32,Risk-Off,1.0,-9.998358518550841e-13,-6.212329435827326e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-18,1.1866220151810153e-60,3.1138653287038554e-20,1.8598806184580708e-35,1.0,2.7315192334136966e-32,Risk-Off,1.0,-1.0000880401890554e-12,-6.213896370047174e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-19,3.661551706082554e-49,1.5990600658877098e-23,3.0049768906157425e-45,1.0,7.296038100932451e-45,Risk-Off,1.0,-1.0000889001400044e-12,-6.213901713222839e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-20,1.7375059525728136e-43,4.981551464483376e-17,2.391200243292403e-37,1.0,4.165020969469633e-40,Risk-Off,1.0,-9.984904049213873e-13,-6.203969704002305e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-23,5.164453153569902e-37,3.5928874443185736e-19,1.4837073465583618e-43,1.0,9.608646684942938e-49,Risk-Off,1.0,-1.000078973067086e-12,-6.213840032850818e-13,{Risk-Off},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,2.1544328333979508e-07,Risk-Off,0.9999991382268666,1.4090474974204833e-05,{Risk-Off}
2020-11-24,3.5719344208745157e-32,7.923764891231855e-15,3.819338590586431e-36,0.999999999999992,3.2609018961934107e-41,Risk-Off,0.999999999999992,-7.732161183826306e-13,-4.804261863157089e-13,{Risk-Off},2.1544328333979603e-07,2.1544328333979603e-07,2.1544328333979603e-07,0.9999991382268666,2.1544328333979603e-07,Risk-Off,0.9999991382268666,1.409047497420489e-05,{Risk-Off}
